Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.705433702,0.0606317520141602,-0.0256368368864059,-0.0310579836368561,0.0727877400764306
0.715433702,0.060546875,-0.0250835865736008,-0.0288426280021667,0.0716031254746071
0.725433635,0.0461292266845703,-0.00308744423091412,-0.014947384595871,0.0485887041672482
0.735433635,0.0556325912475586,-0.0170560572296381,-0.00606092810630798,0.0585032404798953
0.745434435,0.0699625015258789,-0.00448825117200613,-0.0238116681575775,0.0740397971282216
0.755433935,0.0627145767211914,0.000732405111193657,-0.00319850444793701,0.0628003581300981
0.765433935,0.0531015396118164,-0.00131634250283241,-0.0117500722408295,0.0544019343810014
0.775434201,0.0770082473754883,-0.00337298307567835,-0.0155254900455475,0.0786300707097965
0.785434201,0.062617301940918,-0.0199044309556484,-0.00236031413078308,0.0657471212816519
0.795433801,0.0577869415283203,0.00217120721936226,-0.00617548823356628,0.0581565250587571
0.805433801,0.0673274993896484,0.000114275142550468,-0.0171568691730499,0.0694792299373882
0.815434034,0.0577144622802734,0.0195955112576485,-0.0281774699687958,0.0671484402766894
0.825434034,0.0696334838867188,-0.00453033670783043,0.00654429197311401,0.0700869016744042
0.835433967,0.0576496124267578,0.0123018473386765,-6.37173652648926E-05,0.0589475811276606
0.8454344,0.0528383255004883,-0.0142240487039089,-0.00660625100135803,0.0551167375260879
0.8554344,0.0767612457275391,0.00262800976634026,0.00603926181793213,0.0770432863024491
0.865434133,0.0456275939941406,0.00978168286383152,-0.00362929701805115,0.0468052395591343
0.875434133,0.0336580276489258,0.000172141939401627,-0.00346681475639343,0.0338365373910851
0.885434133,0.0671567916870117,0.00966273248195648,-0.00985738635063171,0.0685607113030208
0.895434133,0.0623302459716797,0.00456453114748001,-0.00669336318969727,0.0628545592481214
0.905434133,0.0311813354492188,-0.0147834364324808,-0.00135901570320129,0.0345350922516714
0.915433899,0.0311717987060547,-0.0147542096674442,-0.00132977962493896,0.0345128389347008
0.925433965,0.0646791458129883,-0.00263707060366869,-0.0104208588600159,0.0655663049427593
0.935433965,0.0502872467041016,0.00231821462512016,-0.0050128698348999,0.0505896250639293
0.945433765,0.071812629699707,0.0167222954332829,0.00751811265945435,0.074116199085662
0.955433765,0.0622282028198242,-0.00509820133447647,0.00314530730247498,0.0625158687139437
0.965433765,0.0550270080566406,0.00650426559150219,-0.0107785761356354,0.056448691659436
0.975433131,0.0621929168701172,0.00157616287469864,-0.000793784856796265,0.0622179499229906
0.985433131,0.0574016571044922,0.0136249121278524,-0.007865309715271,0.0595184976771973
0.995433131,0.0597982406616211,0.0112020708620548,0.00891861319541931,0.0614886789511139
1.005433131,0.0669622421264648,0.00590162351727486,-0.00760754942893982,0.0676509115907296
1.015433131,0.05499267578125,0.00113718770444393,-0.0075625479221344,0.0555218850232176
1.025433131,0.054962158203125,0.0221726708114147,0.00509351491928101,0.0594845363055781
1.035433131,0.138757705688477,-0.0167059283703566,-0.545312762260437,0.562937649846547
1.045433264,0.277276039123535,-0.227538883686066,-3.88345909118652,3.89998852028828
1.055433764,0.240495681762695,0.16209551692009,-4.40182828903198,4.41137228259805
1.065433964,0.301350593566895,0.121472410857677,-3.88515210151672,3.8987144777173
1.075433964,0.619741439819336,0.0686065033078194,-2.63951325416565,2.71216085869581
1.08543353,0.707403182983398,-0.0327808633446693,-0.910902619361877,1.15379262879297
1.09543353,0.732924461364746,0.0216214656829834,-0.621391177177429,0.961130973863102
1.10543353,0.950420379638672,0.0927612781524658,-0.913115561008453,1.32124319506773
1.115433296,1.07523250579834,0.0586778111755848,-1.28047871589661,1.673079128109
1.125433296,1.36478424072266,0.0518932715058327,-1.85979962348938,2.30741924558233
1.135433296,1.71576642990112,0.0359977819025517,-2.46223998069763,3.00129572098842
1.145433296,1.98370981216431,-0.135163381695747,-3.21633577346802,3.78129469445566
1.155433296,2.90054321289063,-0.0621866993606091,-3.83856534957886,4.81161117074216
1.165433362,4.16162204742432,-0.191881015896797,-4.49271535873413,6.12702274228481
1.175433428,5.25284099578857,-0.218547761440277,-5.0622239112854,7.29837054273468
1.185433428,7.24103164672852,-0.223374754190445,-5.71731090545654,9.22876370806978
1.195432994,7.46133375167847,-0.242617517709732,-6.29447507858276,9.76477245657754
1.205432994,9.10929012298584,-0.0828977674245834,-7.4144458770752,11.7456394567792
1.215432994,8.83422565460205,-0.513668775558472,-8.07279396057129,11.9782052435767
1.225432927,10.8486366271973,-0.970351040363312,-8.67527389526367,13.924613997104
1.235432927,12.4586791992188,0.305310249328613,27.1952781677246,29.914796612334
1.245432927,6.57537221908569,-1.22962689399719,17.2385292053223,18.4909272693587
1.255432927,2.40082192420959,-0.388428092002869,-9.28238773345947,9.59570447276808
1.265432927,1.28876221179962,-0.248395502567291,-9.89482021331787,9.98148663367047
1.27543336,0.875301837921143,-0.223892629146576,-9.23069000244141,9.27480022092261
1.28543336,0.52846097946167,-0.271012604236603,-9.2487325668335,9.26778144602446
1.29543336,-0.00984564423561096,-0.575767636299133,-2.50497150421143,2.57030884226607
1.30543336,1.31349992752075,0.00123366713523865,3.69102954864502,3.91777777706984
1.31543356,2.2907919883728,0.393852382898331,3.72846698760986,4.39366745569169
1.32543356,2.21784925460815,-0.155529603362083,6.24317073822022,6.627233634048
1.33543356,1.90852832794189,-0.585798382759094,13.5085096359253,13.6552360912467
1.34543356,1.38201403617859,-0.0715442299842835,-12.7899904251099,12.8646389940581
1.35543356,3.4361424446106,2.98125123977661,-7.27957153320313,8.58411879934949
1.36543336,2.20453786849976,-0.339963316917419,-9.38538455963135,9.64681323560612
1.37543336,-15.3069038391113,-5.5061731338501,-12.9180498123169,20.7724639528688
1.385433793,2.27258443832397,2.28436660766602,-5.19818925857544,6.11589260823806
1.395433793,0.959822654724121,0.511736035346985,-5.81766033172607,5.91847151160952
1.405433793,0.175539016723633,-0.28954553604126,5.01406860351563,5.02548848616678
1.415434359,1.9311466217041,-1.51327872276306,12.7298612594605,12.9641315733989
1.425434392,-1.45747780799866,0.072501614689827,2.5156774520874,2.90828662409367
1.435434392,0.733352184295654,0.0224883854389191,-3.60460186004639,3.6785140645566
1.445434392,-0.077986478805542,0.0202532485127449,-3.1555643081665,3.15659281313351
1.455434392,0.0530905723571777,-0.18969489634037,-0.752182960510254,0.777548692142664
1.465434392,0.326185941696167,-0.261450290679932,2.56685352325439,2.60067116969838
1.475434325,0.147534370422363,-0.112031802535057,0.0315437316894531,0.187916263915802
1.485434325,0.0750477313995361,-0.158181339502335,-0.990780830383301,1.00613127970956
1.495434758,0.114923477172852,-0.125693619251251,0.616336822509766,0.639435196331428
1.505434758,0.124853372573853,-0.177429348230362,0.0440311431884766,0.22137813764462
1.515434758,0.108104944229126,-0.153160005807877,-0.525783538818359,0.558205155868529
1.525434758,0.145303249359131,-0.129378661513329,0.437676429748535,0.478970280379406
1.535434758,0.131790637969971,-0.136266961693764,-0.00631046295166016,0.189676775195188
1.545434758,0.131237030029297,-0.140985518693924,-0.0345430374145508,0.195686729151796
1.555434758,0.131347417831421,-0.164849132299423,0.274337768554688,0.345960390574441
1.565434958,0.129648447036743,-0.164593696594238,0.273880958557129,0.344834140185926
1.575434958,0.105029582977295,-0.166999071836472,0.0660505294799805,0.208044648427238
1.585434958,0.132538080215454,-0.147571325302124,-0.015681266784668,0.198971206174651
1.595434958,0.0968871116638184,-0.161794930696487,-0.12813663482666,0.227999362258624
1.605434958,0.132968425750732,-0.149660259485245,0.116117477416992,0.231434794440042
1.615434758,0.137003183364868,-0.149372607469559,-0.0588607788085938,0.211060748118443
1.625434758,0.125527143478394,-0.149325042963028,0.0394353866577148,0.199023068830221
1.635434758,0.115234613418579,-0.158713907003403,0.0344562530517578,0.199139031283124
1.645434758,0.109785556793213,-0.148908123373985,-0.0255765914916992,0.186763646675393
1.655434758,0.117358922958374,-0.160724818706512,0.0559329986572266,0.206722239937991
1.665434758,0.128908634185791,-0.139014422893524,-0.0471296310424805,0.195355183863306
1.675434791,0.121816635131836,-0.138788804411888,0.0103569030761719,0.1849564550543
1.685434791,0.1167311668396,-0.155341804027557,-0.00408649444580078,0.19435519243675
1.695434791,0.107859373092651,-0.121009841561317,-0.0117912292480469,0.162530179369294
1.705434791,0.105165958404541,-0.121948510408401,0.0215969085693359,0.162473826992922
1.715434224,0.0934033393859863,-0.107389539480209,-0.0310525894165039,0.145674157995491
1.72543419,0.0782735347747803,-0.0869715213775635,0.000479698181152344,0.117008640224608
