t (s)	U1(V)	U2(V)
0.000000	0.107703	-0.039427
0.001000	0.107703	-0.039427
0.002000	0.107703	-0.039427
0.003000	0.105076	-0.039427
0.004000	0.110330	-0.039427
0.005000	0.110330	-0.036799
0.006000	0.110330	-0.039427
0.007000	0.107703	-0.039427
0.008000	0.112956	-0.036799
0.009000	0.110330	-0.039427
0.010000	0.115583	-0.039427
0.011000	0.112956	-0.042056
0.012000	0.112956	-0.036799
0.013000	0.115583	-0.039427
0.014000	0.115583	-0.039427
0.015000	0.115583	-0.039427
0.016000	0.118210	-0.039427
0.017000	0.118210	-0.039427
0.018000	0.118210	-0.039427
0.019000	0.115583	-0.039427
0.020000	0.118210	-0.039427
0.021000	0.120837	-0.039427
0.022000	0.120837	-0.039427
0.023000	0.120837	-0.039427
0.024000	0.123464	-0.036799
0.025000	0.120837	-0.039427
0.026000	0.120837	-0.039427
0.027000	0.123464	-0.039427
0.028000	0.123464	-0.039427
0.029000	0.126091	-0.039427
0.030000	0.126091	-0.039427
0.031000	0.126091	-0.039427
0.032000	0.128718	-0.039427
0.033000	0.126091	-0.039427
0.034000	0.126091	-0.036799
0.035000	0.128718	-0.039427
0.036000	0.128718	-0.039427
0.037000	0.128718	-0.042056
0.038000	0.131345	-0.039427
0.039000	0.131345	-0.036799
0.040000	0.131345	-0.039427
0.041000	0.133972	-0.039427
0.042000	0.131345	-0.039427
0.043000	0.133972	-0.039427
0.044000	0.133972	-0.036799
0.045000	0.133972	-0.039427
0.046000	0.133972	-0.039427
0.047000	0.136599	-0.039427
0.048000	0.136599	-0.036799
0.049000	0.136599	-0.036799
0.050000	0.136599	-0.039427
0.051000	0.136599	-0.042056
0.052000	0.136599	-0.036799
0.053000	0.136599	-0.039427
0.054000	0.141852	-0.036799
0.055000	0.139225	-0.039427
0.056000	0.141852	-0.039427
0.057000	0.141852	-0.039427
0.058000	0.141852	-0.036799
0.059000	0.144479	-0.039427
0.060000	0.144479	-0.039427
0.061000	0.141852	-0.036799
0.062000	0.144479	-0.036799
0.063000	0.144479	-0.039427
0.064000	0.147106	-0.036799
0.065000	0.147106	-0.039427
0.066000	0.147106	-0.039427
0.067000	0.147106	-0.039427
0.068000	0.144479	-0.039427
0.069000	0.149733	-0.036799
0.070000	0.147106	-0.036799
0.071000	0.147106	-0.039427
0.072000	0.149733	-0.039427
0.073000	0.149733	-0.036799
0.074000	0.152360	-0.039427
0.075000	0.152360	-0.039427
0.076000	0.149733	-0.036799
0.077000	0.152360	-0.039427
0.078000	0.152360	-0.036799
0.079000	0.152360	-0.039427
0.080000	0.154987	-0.036799
0.081000	0.154987	-0.036799
0.082000	0.154987	-0.036799
0.083000	0.154987	-0.036799
0.084000	0.157614	-0.036799
0.085000	0.157614	-0.036799
0.086000	0.157614	-0.036799
0.087000	0.154987	-0.039427
0.088000	0.157614	-0.036799
0.089000	0.154987	-0.036799
0.090000	0.160241	-0.039427
0.091000	0.157614	-0.036799
0.092000	0.160241	-0.036799
0.093000	0.160241	-0.036799
0.094000	0.160241	-0.036799
0.095000	0.162867	-0.036799
0.096000	0.160241	-0.036799
0.097000	0.162867	-0.039427
0.098000	0.162867	-0.036799
0.099000	0.162867	-0.036799
0.100000	0.162867	-0.034170
0.101000	0.165494	-0.034170
0.102000	0.165494	-0.034170
0.103000	0.162867	-0.039427
0.104000	0.165494	-0.036799
0.105000	0.162867	-0.036799
0.106000	0.165494	-0.039427
0.107000	0.165494	-0.039427
0.108000	0.168121	-0.034170
0.109000	0.165494	-0.034170
0.110000	0.168121	-0.036799
0.111000	0.168121	-0.036799
0.112000	0.168121	-0.036799
0.113000	0.170748	-0.036799
0.114000	0.168121	-0.036799
0.115000	0.168121	-0.034170
0.116000	0.170748	-0.034170
0.117000	0.173375	-0.034170
0.118000	0.173375	-0.034170
0.119000	0.170748	-0.036799
0.120000	0.170748	-0.036799
0.121000	0.170748	-0.034170
0.122000	0.173375	-0.036799
0.123000	0.173375	-0.036799
0.124000	0.176002	-0.036799
0.125000	0.173375	-0.034170
0.126000	0.176002	-0.034170
0.127000	0.173375	-0.034170
0.128000	0.173375	-0.034170
0.129000	0.176002	-0.034170
0.130000	0.176002	-0.034170
0.131000	0.173375	-0.036799
0.132000	0.176002	-0.034170
0.133000	0.176002	-0.034170
0.134000	0.176002	-0.034170
0.135000	0.176002	-0.036799
0.136000	0.178629	-0.034170
0.137000	0.176002	-0.034170
0.138000	0.178629	-0.036799
0.139000	0.178629	-0.036799
0.140000	0.178629	-0.034170
0.141000	0.181256	-0.034170
0.142000	0.181256	-0.034170
0.143000	0.183883	-0.034170
0.144000	0.178629	-0.034170
0.145000	0.178629	-0.031542
0.146000	0.181256	-0.034170
0.147000	0.183883	-0.034170
0.148000	0.183883	-0.034170
0.149000	0.183883	-0.034170
0.150000	0.183883	-0.031542
0.151000	0.183883	-0.034170
0.152000	0.183883	-0.034170
0.153000	0.183883	-0.036799
0.154000	0.181256	-0.034170
0.155000	0.183883	-0.031542
0.156000	0.186510	-0.031542
0.157000	0.183883	-0.031542
0.158000	0.186510	-0.034170
0.159000	0.181256	-0.034170
0.160000	0.186510	-0.031542
0.161000	0.186510	-0.034170
0.162000	0.183883	-0.034170
0.163000	0.186510	-0.031542
0.164000	0.189136	-0.031542
0.165000	0.186510	-0.031542
0.166000	0.189136	-0.034170
0.167000	0.186510	-0.034170
0.168000	0.189136	-0.034170
0.169000	0.189136	-0.031542
0.170000	0.189136	-0.031542
0.171000	0.189136	-0.034170
0.172000	0.189136	-0.031542
0.173000	0.189136	-0.031542
0.174000	0.189136	-0.034170
0.175000	0.189136	-0.034170
0.176000	0.189136	-0.028913
0.177000	0.191763	-0.031542
0.178000	0.191763	-0.031542
0.179000	0.191763	-0.031542
0.180000	0.191763	-0.031542
0.181000	0.189136	-0.031542
0.182000	0.191763	-0.031542
0.183000	0.191763	-0.034170
0.184000	0.191763	-0.031542
0.185000	0.194390	-0.031542
0.186000	0.191763	-0.028913
0.187000	0.191763	-0.031542
0.188000	0.191763	-0.031542
0.189000	0.191763	-0.031542
0.190000	0.194390	-0.028913
0.191000	0.191763	-0.034170
0.192000	0.194390	-0.031542
0.193000	0.194390	-0.031542
0.194000	0.191763	-0.028913
0.195000	0.194390	-0.028913
0.196000	0.194390	-0.031542
0.197000	0.191763	-0.031542
0.198000	0.194390	-0.028913
0.199000	0.194390	-0.031542
0.200000	0.194390	-0.031542
0.201000	0.194390	-0.028913
0.202000	0.194390	-0.028913
0.203000	0.194390	-0.031542
0.204000	0.194390	-0.028913
0.205000	0.194390	-0.028913
0.206000	0.197017	-0.028913
0.207000	0.194390	-0.028913
0.208000	0.197017	-0.028913
0.209000	0.194390	-0.028913
0.210000	0.197017	-0.028913
0.211000	0.197017	-0.026285
0.212000	0.197017	-0.028913
0.213000	0.194390	-0.028913
0.214000	0.197017	-0.028913
0.215000	0.194390	-0.031542
0.216000	0.197017	-0.031542
0.217000	0.197017	-0.028913
0.218000	0.197017	-0.026285
0.219000	0.194390	-0.028913
0.220000	0.197017	-0.026285
0.221000	0.199644	-0.028913
0.222000	0.197017	-0.026285
0.223000	0.194390	-0.028913
0.224000	0.199644	-0.026285
0.225000	0.197017	-0.026285
0.226000	0.199644	-0.026285
0.227000	0.199644	-0.026285
0.228000	0.197017	-0.026285
0.229000	0.197017	-0.026285
0.230000	0.199644	-0.026285
0.231000	0.194390	-0.026285
0.232000	0.197017	-0.026285
0.233000	0.197017	-0.026285
0.234000	0.199644	-0.026285
0.235000	0.199644	-0.028913
0.236000	0.199644	-0.026285
0.237000	0.199644	-0.026285
0.238000	0.199644	-0.023656
0.239000	0.199644	-0.023656
0.240000	0.199644	-0.026285
0.241000	0.199644	-0.026285
0.242000	0.199644	-0.023656
0.243000	0.199644	-0.026285
0.244000	0.199644	-0.026285
0.245000	0.199644	-0.026285
0.246000	0.199644	-0.023656
0.247000	0.197017	-0.026285
0.248000	0.199644	-0.023656
0.249000	0.197017	-0.026285
0.250000	0.199644	-0.026285
0.251000	0.199644	-0.026285
0.252000	0.199644	-0.023656
0.253000	0.199644	-0.023656
0.254000	0.199644	-0.023656
0.255000	0.199644	-0.023656
0.256000	0.199644	-0.023656
0.257000	0.199644	-0.023656
0.258000	0.197017	-0.023656
0.259000	0.199644	-0.023656
0.260000	0.199644	-0.023656
0.261000	0.199644	-0.021028
0.262000	0.199644	-0.023656
0.263000	0.199644	-0.023656
0.264000	0.199644	-0.023656
0.265000	0.197017	-0.023656
0.266000	0.202271	-0.023656
0.267000	0.199644	-0.026285
0.268000	0.199644	-0.021028
0.269000	0.199644	-0.023656
0.270000	0.199644	-0.021028
0.271000	0.199644	-0.021028
0.272000	0.199644	-0.023656
0.273000	0.197017	-0.021028
0.274000	0.197017	-0.021028
0.275000	0.199644	-0.021028
0.276000	0.199644	-0.021028
0.277000	0.199644	-0.021028
0.278000	0.199644	-0.021028
0.279000	0.197017	-0.023656
0.280000	0.199644	-0.018399
0.281000	0.197017	-0.021028
0.282000	0.199644	-0.021028
0.283000	0.199644	-0.021028
0.284000	0.199644	-0.021028
0.285000	0.199644	-0.021028
0.286000	0.197017	-0.021028
0.287000	0.199644	-0.021028
0.288000	0.199644	-0.021028
0.289000	0.199644	-0.021028
0.290000	0.197017	-0.018399
0.291000	0.197017	-0.021028
0.292000	0.197017	-0.018399
0.293000	0.197017	-0.021028
0.294000	0.199644	-0.021028
0.295000	0.199644	-0.021028
0.296000	0.197017	-0.018399
0.297000	0.197017	-0.018399
0.298000	0.197017	-0.018399
0.299000	0.197017	-0.021028
0.300000	0.199644	-0.018399
0.301000	0.197017	-0.018399
0.302000	0.197017	-0.018399
0.303000	0.197017	-0.021028
0.304000	0.197017	-0.021028
0.305000	0.197017	-0.021028
0.306000	0.197017	-0.018399
0.307000	0.194390	-0.018399
0.308000	0.194390	-0.018399
0.309000	0.197017	-0.015771
0.310000	0.197017	-0.018399
0.311000	0.194390	-0.018399
0.312000	0.194390	-0.018399
0.313000	0.194390	-0.021028
0.314000	0.194390	-0.018399
0.315000	0.197017	-0.015771
0.316000	0.194390	-0.018399
0.317000	0.194390	-0.015771
0.318000	0.194390	-0.018399
0.319000	0.191763	-0.018399
0.320000	0.194390	-0.015771
0.321000	0.194390	-0.018399
0.322000	0.194390	-0.015771
0.323000	0.194390	-0.015771
0.324000	0.194390	-0.018399
0.325000	0.191763	-0.018399
0.326000	0.194390	-0.015771
0.327000	0.194390	-0.018399
0.328000	0.191763	-0.018399
0.329000	0.191763	-0.015771
0.330000	0.191763	-0.015771
0.331000	0.191763	-0.018399
0.332000	0.191763	-0.015771
0.333000	0.191763	-0.013142
0.334000	0.191763	-0.013142
0.335000	0.189136	-0.018399
0.336000	0.191763	-0.013142
0.337000	0.191763	-0.013142
0.338000	0.191763	-0.013142
0.339000	0.191763	-0.015771
0.340000	0.189136	-0.015771
0.341000	0.189136	-0.013142
0.342000	0.191763	-0.015771
0.343000	0.189136	-0.018399
0.344000	0.189136	-0.015771
0.345000	0.189136	-0.013142
0.346000	0.189136	-0.015771
0.347000	0.186510	-0.015771
0.348000	0.189136	-0.013142
0.349000	0.189136	-0.013142
0.350000	0.186510	-0.013142
0.351000	0.183883	-0.015771
0.352000	0.189136	-0.010514
0.353000	0.186510	-0.013142
0.354000	0.189136	-0.013142
0.355000	0.186510	-0.013142
0.356000	0.186510	-0.013142
0.357000	0.186510	-0.013142
0.358000	0.183883	-0.013142
0.359000	0.183883	-0.013142
0.360000	0.183883	-0.010514
0.361000	0.183883	-0.010514
0.362000	0.183883	-0.013142
0.363000	0.183883	-0.013142
0.364000	0.183883	-0.010514
0.365000	0.183883	-0.010514
0.366000	0.183883	-0.010514
0.367000	0.178629	-0.013142
0.368000	0.181256	-0.013142
0.369000	0.183883	-0.010514
0.370000	0.181256	-0.010514
0.371000	0.178629	-0.010514
0.372000	0.183883	-0.007885
0.373000	0.178629	-0.010514
0.374000	0.181256	-0.010514
0.375000	0.178629	-0.013142
0.376000	0.178629	-0.010514
0.377000	0.181256	-0.007885
0.378000	0.178629	-0.010514
0.379000	0.178629	-0.010514
0.380000	0.178629	-0.010514
0.381000	0.178629	-0.010514
0.382000	0.178629	-0.007885
0.383000	0.176002	-0.010514
0.384000	0.178629	-0.007885
0.385000	0.176002	-0.007885
0.386000	0.176002	-0.007885
0.387000	0.176002	-0.007885
0.388000	0.176002	-0.007885
0.389000	0.173375	-0.010514
0.390000	0.176002	-0.007885
0.391000	0.173375	-0.007885
0.392000	0.173375	-0.007885
0.393000	0.173375	-0.007885
0.394000	0.173375	-0.010514
0.395000	0.173375	-0.010514
0.396000	0.170748	-0.007885
0.397000	0.170748	-0.007885
0.398000	0.173375	-0.007885
0.399000	0.170748	-0.007885
0.400000	0.170748	-0.007885
0.401000	0.170748	-0.007885
0.402000	0.170748	-0.007885
0.403000	0.168121	-0.005257
0.404000	0.170748	-0.007885
0.405000	0.168121	-0.005257
0.406000	0.168121	-0.005257
0.407000	0.165494	-0.007885
0.408000	0.168121	-0.005257
0.409000	0.165494	-0.007885
0.410000	0.165494	-0.007885
0.411000	0.165494	-0.005257
0.412000	0.165494	-0.005257
0.413000	0.165494	-0.005257
0.414000	0.168121	-0.005257
0.415000	0.165494	-0.005257
0.416000	0.165494	-0.005257
0.417000	0.162867	-0.007885
0.418000	0.160241	-0.002628
0.419000	0.162867	-0.002628
0.420000	0.162867	-0.002628
0.421000	0.162867	-0.005257
0.422000	0.160241	-0.002628
0.423000	0.157614	-0.005257
0.424000	0.160241	-0.005257
0.425000	0.157614	-0.005257
0.426000	0.160241	-0.005257
0.427000	0.157614	-0.005257
0.428000	0.157614	-0.002628
0.429000	0.157614	-0.002628
0.430000	0.157614	-0.005257
0.431000	0.157614	-0.002628
0.432000	0.154987	-0.002628
0.433000	0.154987	-0.002628
0.434000	0.152360	-0.002628
0.435000	0.152360	-0.002628
0.436000	0.154987	-0.002628
0.437000	0.152360	-0.002628
0.438000	0.152360	-0.002628
0.439000	0.149733	-0.002628
0.440000	0.152360	-0.002628
0.441000	0.149733	-0.002628
0.442000	0.149733	-0.002628
0.443000	0.152360	-0.002628
0.444000	0.152360	-0.002628
0.445000	0.149733	-0.002628
0.446000	0.149733	0.000000
0.447000	0.149733	0.000000
0.448000	0.147106	0.000000
0.449000	0.144479	0.000000
0.450000	0.147106	0.000000
0.451000	0.147106	0.000000
0.452000	0.147106	0.000000
0.453000	0.147106	0.000000
0.454000	0.144479	0.000000
0.455000	0.141852	-0.002628
0.456000	0.144479	0.000000
0.457000	0.141852	0.002628
0.458000	0.141852	-0.002628
0.459000	0.141852	0.000000
0.460000	0.141852	0.000000
0.461000	0.141852	0.002628
0.462000	0.139225	0.000000
0.463000	0.139225	0.002628
0.464000	0.139225	0.002628
0.465000	0.136599	0.002628
0.466000	0.136599	0.000000
0.467000	0.136599	0.000000
0.468000	0.139225	0.002628
0.469000	0.136599	0.000000
0.470000	0.136599	0.000000
0.471000	0.136599	0.002628
0.472000	0.133972	0.002628
0.473000	0.133972	0.000000
0.474000	0.133972	0.002628
0.475000	0.133972	0.002628
0.476000	0.133972	0.002628
0.477000	0.128718	0.002628
0.478000	0.131345	0.002628
0.479000	0.128718	0.002628
0.480000	0.131345	0.005257
0.481000	0.128718	0.002628
0.482000	0.128718	0.002628
0.483000	0.128718	0.005257
0.484000	0.126091	0.002628
0.485000	0.126091	0.002628
0.486000	0.128718	0.002628
0.487000	0.128718	0.002628
0.488000	0.126091	0.002628
0.489000	0.126091	0.005257
0.490000	0.126091	0.005257
0.491000	0.123464	0.002628
0.492000	0.123464	0.005257
0.493000	0.123464	0.005257
0.494000	0.123464	0.005257
0.495000	0.120837	0.002628
0.496000	0.120837	0.005257
0.497000	0.118210	0.005257
0.498000	0.118210	0.005257
0.499000	0.118210	0.005257
0.500000	0.118210	0.007885
0.501000	0.115583	0.007885
0.502000	0.115583	0.007885
0.503000	0.115583	0.002628
0.504000	0.115583	0.005257
0.505000	0.115583	0.007885
0.506000	0.112956	0.007885
0.507000	0.110330	0.005257
0.508000	0.112956	0.007885
0.509000	0.110330	0.007885
0.510000	0.112956	0.007885
0.511000	0.107703	0.007885
0.512000	0.110330	0.007885
0.513000	0.110330	0.005257
0.514000	0.107703	0.007885
0.515000	0.105076	0.007885
0.516000	0.107703	0.007885
0.517000	0.105076	0.007885
0.518000	0.105076	0.007885
0.519000	0.105076	0.005257
0.520000	0.105076	0.007885
0.521000	0.102449	0.007885
0.522000	0.102449	0.007885
0.523000	0.099822	0.007885
0.524000	0.102449	0.010514
0.525000	0.099822	0.010514
0.526000	0.099822	0.010514
0.527000	0.097195	0.005257
0.528000	0.097195	0.010514
0.529000	0.099822	0.007885
0.530000	0.097195	0.010514
0.531000	0.097195	0.010514
0.532000	0.097195	0.010514
0.533000	0.094568	0.010514
0.534000	0.094568	0.010514
0.535000	0.094568	0.007885
0.536000	0.094568	0.010514
0.537000	0.091941	0.010514
0.538000	0.091941	0.010514
0.539000	0.089314	0.007885
0.540000	0.089314	0.013142
0.541000	0.089314	0.010514
0.542000	0.089314	0.010514
0.543000	0.086688	0.007885
0.544000	0.086688	0.010514
0.545000	0.086688	0.013142
0.546000	0.086688	0.010514
0.547000	0.084061	0.010514
0.548000	0.086688	0.013142
0.549000	0.081434	0.013142
0.550000	0.081434	0.010514
0.551000	0.078807	0.010514
0.552000	0.081434	0.013142
0.553000	0.078807	0.013142
0.554000	0.078807	0.010514
0.555000	0.078807	0.010514
0.556000	0.076180	0.013142
0.557000	0.076180	0.013142
0.558000	0.076180	0.013142
0.559000	0.076180	0.013142
0.560000	0.076180	0.013142
0.561000	0.073553	0.013142
0.562000	0.073553	0.013142
0.563000	0.073553	0.013142
0.564000	0.073553	0.013142
0.565000	0.070926	0.013142
0.566000	0.068299	0.015771
0.567000	0.068299	0.013142
0.568000	0.068299	0.013142
0.569000	0.068299	0.015771
0.570000	0.068299	0.013142
0.571000	0.065672	0.013142
0.572000	0.065672	0.015771
0.573000	0.065672	0.015771
0.574000	0.065672	0.013142
0.575000	0.063045	0.015771
0.576000	0.063045	0.015771
0.577000	0.060419	0.013142
0.578000	0.060419	0.013142
0.579000	0.060419	0.015771
0.580000	0.060419	0.018399
0.581000	0.057792	0.015771
0.582000	0.057792	0.015771
0.583000	0.055165	0.015771
0.584000	0.055165	0.015771
0.585000	0.052538	0.015771
0.586000	0.055165	0.015771
0.587000	0.055165	0.015771
0.588000	0.052538	0.018399
0.589000	0.052538	0.018399
0.590000	0.049911	0.018399
0.591000	0.049911	0.018399
0.592000	0.049911	0.018399
0.593000	0.047284	0.015771
0.594000	0.047284	0.015771
0.595000	0.047284	0.018399
0.596000	0.044657	0.018399
0.597000	0.044657	0.018399
0.598000	0.044657	0.021028
0.599000	0.042030	0.018399
0.600000	0.042030	0.018399
0.601000	0.042030	0.018399
0.602000	0.042030	0.015771
0.603000	0.039403	0.018399
0.604000	0.042030	0.018399
0.605000	0.039403	0.018399
0.606000	0.039403	0.018399
0.607000	0.036777	0.018399
0.608000	0.036777	0.018399
0.609000	0.034150	0.018399
0.610000	0.034150	0.018399
0.611000	0.034150	0.021028
0.612000	0.034150	0.021028
0.613000	0.031523	0.021028
0.614000	0.031523	0.018399
0.615000	0.026269	0.018399
0.616000	0.028896	0.021028
0.617000	0.026269	0.021028
0.618000	0.028896	0.018399
0.619000	0.026269	0.018399
0.620000	0.026269	0.021028
0.621000	0.023642	0.021028
0.622000	0.026269	0.021028
0.623000	0.023642	0.021028
0.624000	0.023642	0.021028
0.625000	0.018388	0.021028
0.626000	0.021015	0.021028
0.627000	0.021015	0.018399
0.628000	0.018388	0.021028
0.629000	0.018388	0.021028
0.630000	0.018388	0.021028
0.631000	0.018388	0.023656
0.632000	0.015761	0.021028
0.633000	0.015761	0.021028
0.634000	0.013134	0.021028
0.635000	0.013134	0.021028
0.636000	0.013134	0.023656
0.637000	0.010508	0.023656
0.638000	0.010508	0.023656
0.639000	0.007881	0.021028
0.640000	0.010508	0.023656
0.641000	0.007881	0.021028
0.642000	0.005254	0.023656
0.643000	0.007881	0.023656
0.644000	0.005254	0.023656
0.645000	0.002627	0.023656
0.646000	0.005254	0.023656
0.647000	0.002627	0.021028
0.648000	0.000000	0.021028
0.649000	0.000000	0.023656
0.650000	-0.002627	0.023656
0.651000	-0.002627	0.023656
0.652000	0.000000	0.023656
0.653000	-0.002627	0.023656
0.654000	-0.002627	0.023656
0.655000	-0.005254	0.021028
0.656000	-0.002627	0.026285
0.657000	-0.005254	0.023656
0.658000	-0.005254	0.023656
0.659000	-0.007881	0.023656
0.660000	-0.007881	0.023656
0.661000	-0.010508	0.026285
0.662000	-0.007881	0.026285
0.663000	-0.010508	0.023656
0.664000	-0.013134	0.023656
0.665000	-0.013134	0.026285
0.666000	-0.013134	0.026285
0.667000	-0.015761	0.023656
0.668000	-0.015761	0.026285
0.669000	-0.015761	0.026285
0.670000	-0.018388	0.026285
0.671000	-0.018388	0.023656
0.672000	-0.018388	0.026285
0.673000	-0.021015	0.026285
0.674000	-0.021015	0.028913
0.675000	-0.021015	0.026285
0.676000	-0.023642	0.026285
0.677000	-0.026269	0.028913
0.678000	-0.023642	0.026285
0.679000	-0.026269	0.023656
0.680000	-0.026269	0.023656
0.681000	-0.028896	0.026285
0.682000	-0.028896	0.026285
0.683000	-0.031523	0.023656
0.684000	-0.028896	0.026285
0.685000	-0.031523	0.028913
0.686000	-0.031523	0.026285
0.687000	-0.034150	0.026285
0.688000	-0.034150	0.028913
0.689000	-0.034150	0.028913
0.690000	-0.034150	0.026285
0.691000	-0.036777	0.026285
0.692000	-0.039403	0.028913
0.693000	-0.039403	0.026285
0.694000	-0.039403	0.028913
0.695000	-0.039403	0.028913
0.696000	-0.042030	0.026285
0.697000	-0.042030	0.028913
0.698000	-0.044657	0.031542
0.699000	-0.044657	0.026285
0.700000	-0.044657	0.028913
0.701000	-0.044657	0.028913
0.702000	-0.047284	0.028913
0.703000	-0.049911	0.026285
0.704000	-0.049911	0.028913
0.705000	-0.049911	0.028913
0.706000	-0.049911	0.031542
0.707000	-0.052538	0.031542
0.708000	-0.052538	0.031542
0.709000	-0.055165	0.031542
0.710000	-0.052538	0.028913
0.711000	-0.057792	0.026285
0.712000	-0.057792	0.031542
0.713000	-0.060419	0.028913
0.714000	-0.057792	0.028913
0.715000	-0.057792	0.028913
0.716000	-0.060419	0.031542
0.717000	-0.060419	0.031542
0.718000	-0.060419	0.031542
0.719000	-0.063045	0.031542
0.720000	-0.063045	0.034170
0.721000	-0.063045	0.031542
0.722000	-0.068299	0.031542
0.723000	-0.065672	0.031542
0.724000	-0.068299	0.028913
0.725000	-0.068299	0.031542
0.726000	-0.068299	0.031542
0.727000	-0.073553	0.028913
0.728000	-0.070926	0.031542
0.729000	-0.073553	0.031542
0.730000	-0.076180	0.028913
0.731000	-0.073553	0.028913
0.732000	-0.076180	0.031542
0.733000	-0.076180	0.034170
0.734000	-0.076180	0.031542
0.735000	-0.076180	0.031542
0.736000	-0.078807	0.031542
0.737000	-0.081434	0.034170
0.738000	-0.081434	0.031542
0.739000	-0.081434	0.031542
0.740000	-0.081434	0.031542
0.741000	-0.084061	0.034170
0.742000	-0.084061	0.034170
0.743000	-0.086688	0.031542
0.744000	-0.086688	0.031542
0.745000	-0.089314	0.031542
0.746000	-0.086688	0.031542
0.747000	-0.089314	0.031542
0.748000	-0.089314	0.034170
0.749000	-0.089314	0.031542
0.750000	-0.089314	0.034170
0.751000	-0.091941	0.031542
0.752000	-0.094568	0.031542
0.753000	-0.094568	0.034170
0.754000	-0.097195	0.034170
0.755000	-0.097195	0.034170
0.756000	-0.097195	0.034170
0.757000	-0.099822	0.034170
0.758000	-0.097195	0.034170
0.759000	-0.099822	0.031542
0.760000	-0.099822	0.034170
0.761000	-0.102449	0.034170
0.762000	-0.102449	0.034170
0.763000	-0.102449	0.031542
0.764000	-0.105076	0.034170
0.765000	-0.105076	0.034170
0.766000	-0.107703	0.034170
0.767000	-0.105076	0.034170
0.768000	-0.107703	0.034170
0.769000	-0.110330	0.034170
0.770000	-0.110330	0.034170
0.771000	-0.110330	0.036799
0.772000	-0.110330	0.036799
0.773000	-0.112956	0.036799
0.774000	-0.112956	0.036799
0.775000	-0.115583	0.034170
0.776000	-0.115583	0.036799
0.777000	-0.118210	0.034170
0.778000	-0.118210	0.034170
0.779000	-0.118210	0.034170
0.780000	-0.118210	0.036799
0.781000	-0.118210	0.034170
0.782000	-0.118210	0.034170
0.783000	-0.120837	0.036799
0.784000	-0.120837	0.034170
0.785000	-0.123464	0.034170
0.786000	-0.123464	0.034170
0.787000	-0.126091	0.034170
0.788000	-0.126091	0.036799
0.789000	-0.126091	0.036799
0.790000	-0.128718	0.036799
0.791000	-0.126091	0.036799
0.792000	-0.128718	0.036799
0.793000	-0.131345	0.036799
0.794000	-0.133972	0.036799
0.795000	-0.131345	0.036799
0.796000	-0.133972	0.036799
0.797000	-0.133972	0.036799
0.798000	-0.133972	0.036799
0.799000	-0.136599	0.034170
0.800000	-0.139225	0.036799
0.801000	-0.136599	0.034170
0.802000	-0.136599	0.039427
0.803000	-0.139225	0.036799
0.804000	-0.139225	0.036799
0.805000	-0.141852	0.036799
0.806000	-0.141852	0.036799
0.807000	-0.144479	0.036799
0.808000	-0.144479	0.036799
0.809000	-0.147106	0.036799
0.810000	-0.144479	0.036799
0.811000	-0.147106	0.036799
0.812000	-0.147106	0.036799
0.813000	-0.147106	0.039427
0.814000	-0.149733	0.036799
0.815000	-0.152360	0.036799
0.816000	-0.149733	0.039427
0.817000	-0.152360	0.036799
0.818000	-0.154987	0.036799
0.819000	-0.152360	0.036799
0.820000	-0.154987	0.039427
0.821000	-0.157614	0.039427
0.822000	-0.154987	0.039427
0.823000	-0.157614	0.036799
0.824000	-0.157614	0.034170
0.825000	-0.160241	0.039427
0.826000	-0.160241	0.039427
0.827000	-0.162867	0.036799
0.828000	-0.160241	0.039427
0.829000	-0.162867	0.039427
0.830000	-0.162867	0.039427
0.831000	-0.165494	0.036799
0.832000	-0.165494	0.039427
0.833000	-0.165494	0.039427
0.834000	-0.165494	0.039427
0.835000	-0.165494	0.039427
0.836000	-0.168121	0.039427
0.837000	-0.168121	0.039427
0.838000	-0.170748	0.036799
0.839000	-0.173375	0.036799
0.840000	-0.170748	0.039427
0.841000	-0.170748	0.036799
0.842000	-0.173375	0.039427
0.843000	-0.176002	0.036799
0.844000	-0.176002	0.039427
0.845000	-0.176002	0.039427
0.846000	-0.178629	0.039427
0.847000	-0.178629	0.036799
0.848000	-0.176002	0.039427
0.849000	-0.181256	0.039427
0.850000	-0.178629	0.039427
0.851000	-0.181256	0.042056
0.852000	-0.181256	0.039427
0.853000	-0.183883	0.039427
0.854000	-0.183883	0.039427
0.855000	-0.183883	0.036799
0.856000	-0.186510	0.036799
0.857000	-0.186510	0.039427
0.858000	-0.186510	0.042056
0.859000	-0.189136	0.036799
0.860000	-0.189136	0.039427
0.861000	-0.189136	0.039427
0.862000	-0.191763	0.039427
0.863000	-0.194390	0.039427
0.864000	-0.191763	0.039427
0.865000	-0.191763	0.039427
0.866000	-0.194390	0.039427
0.867000	-0.194390	0.039427
0.868000	-0.194390	0.039427
0.869000	-0.199644	0.042056
0.870000	-0.197017	0.039427
0.871000	-0.199644	0.039427
0.872000	-0.197017	0.039427
0.873000	-0.202271	0.039427
0.874000	-0.199644	0.039427
0.875000	-0.199644	0.039427
0.876000	-0.202271	0.039427
0.877000	-0.202271	0.039427
0.878000	-0.202271	0.039427
0.879000	-0.204898	0.042056
0.880000	-0.204898	0.039427
0.881000	-0.204898	0.039427
0.882000	-0.210152	0.039427
0.883000	-0.207525	0.042056
0.884000	-0.207525	0.042056
0.885000	-0.207525	0.039427
